1.90412,0.502233,0
1.81435,-0.050693,0.760534
1.49473,-1.5644,1.49333
-0.415382,0.719743,2.53695
-0.971542,0.383508,2.5429
-0.45027,-0.255793,2.5791
0.277038,0.968633,2.61059
-0.850104,-0.274806,2.6153
0.10373,0.579477,2.62429
-0.165537,0.379097,2.63488
-0.104799,0.175768,2.72993
-0.170402,-0.0396302,1.84271
0.1325,0.0302781,2.76012
0.395985,-0.559149,2.82851
0.341305,-0.0791453,2.8407
